People - Person → Handle,People - Person → Location,Title,Description,Image URL,Flash Image Collections → Title,Flash Image Quotes → X Small Total Amount Cents,Flash Image Quotes → X Large Total Amount Cents
casja_stabsya,"PORT COQUITLAM, BC",The Last Unicorn,Your choice of script ,s3://venue-ink-prd-app/static/people/per-8fkilYoIn8y/flash_images/flash.c12ae917.jpg,GAMING/POP CULTURE,"12,000","50,000"
casja_stabsya,"PORT COQUITLAM, BC",Incense Crystal,Color customizable ,s3://venue-ink-prd-app/static/people/per-8fkilYoIn8y/flash_images/flash.c353536f.jpg,Vintage,"12,000","75,000"
casja_stabsya,"PORT COQUITLAM, BC",Key,Color or black and grey,s3://venue-ink-prd-app/static/people/per-8fkilYoIn8y/flash_images/flash.c41554b7.jpg,Vintage,"12,000","75,000"
casja_stabsya,"PORT COQUITLAM, BC",Witch King Flail,To be done with shading!,s3://venue-ink-prd-app/static/people/per-8fkilYoIn8y/flash_images/flash.cf9aaca8.jpg,GAMING/POP CULTURE,"12,000","60,000"
casja_stabsya,"PORT COQUITLAM, BC",Centipede,Shading or no shading ,s3://venue-ink-prd-app/static/people/per-8fkilYoIn8y/flash_images/flash.d525bef8.jpg,SPOOKY,"12,000","75,000"
casja_stabsya,"PORT COQUITLAM, BC",Ink Drip Mushroom,Color or black and grey,s3://venue-ink-prd-app/static/people/per-8fkilYoIn8y/flash_images/flash.ddbd2044.jpg,SPOOKY,"12,000","75,000"
casja_stabsya,"PORT COQUITLAM, BC",Spooky Sheet ,To be done with shading ,s3://venue-ink-prd-app/static/people/per-8fkilYoIn8y/flash_images/flash.e1c1224f.jpg,SPOOKY,"12,000","75,000"
casja_stabsya,"PORT COQUITLAM, BC",Black Candle,Color or black and grey,s3://venue-ink-prd-app/static/people/per-8fkilYoIn8y/flash_images/flash.e8d041fa.jpg,SPOOKY,"12,000","75,000"
casja_stabsya,"PORT COQUITLAM, BC",Blair Witch?,Color or black and grey ,s3://venue-ink-prd-app/static/people/per-8fkilYoIn8y/flash_images/flash.f7535e62.jpg,SPOOKY,"12,000","75,000"
casja_stabsya,"PORT COQUITLAM, BC",Slugs n’ snails,Color or black and grey,s3://venue-ink-prd-app/static/people/per-8fkilYoIn8y/flash_images/flash.fb556d99.jpg,CRITTERS,"12,000","75,000"
casja_stabsya,"PORT COQUITLAM, BC",Skull Pomegranate,COLOR OR B&G,s3://venue-ink-prd-app/static/people/per-8fkilYoIn8y/flash_images/fli-8nWLJXcezia/flash.17433f6f.webp,SPOOKY,"12,000","75,000"
cassandrasloantattoo,"Eugene, OR",Coffin Nail,2” min - B/G ONLY,s3://venue-ink-prd-app/static/people/per-8iFT5LOf3q4/flash_images/fli-8qd5m2s4Coq/flash.5ec8e4cd.webp,Curiosities Vol. 1,"10,000","50,000"
cassandrasloantattoo,"Eugene, OR",The Three Fates,5”x4” min. size - B/G ONLY,s3://venue-ink-prd-app/static/people/per-8iFT5LOf3q4/flash_images/fli-8qd5TjdMfhI/flash.735429d9.webp,Curiosities Vol. 1,"10,000","37,500"
cassandrasloantattoo,"Eugene, OR",Cathedral Beetle,6”x3.5” min. - B/G ONLY,s3://venue-ink-prd-app/static/people/per-8iFT5LOf3q4/flash_images/fli-8qd63UCyEeu/flash.62d25648.webp,Curiosities Vol. 1,"10,000","50,000"
cassandrasloantattoo,"Eugene, OR",Teeth,2” min. - B/G ONLY,s3://venue-ink-prd-app/static/people/per-8iFT5LOf3q4/flash_images/fli-8qd6D9vysM4/flash.186c0b4f.webp,Curiosities Vol. 1,"10,000","50,000"
cassandrasloantattoo,"Eugene, OR",Jaw Bone,5”x3” min. - B/G ONLY,s3://venue-ink-prd-app/static/people/per-8iFT5LOf3q4/flash_images/fli-8qd6i9S7vVo/flash.9812a960.webp,Curiosities Vol. 1,"10,000","50,000"
cassandrasloantattoo,"Eugene, OR",Candle,7”x4” min. - B/G ONLY,s3://venue-ink-prd-app/static/people/per-8iFT5LOf3q4/flash_images/fli-8qd6PzhHels/flash.ea0b4080.webp,Curiosities Vol. 1,"10,000","37,500"
cassandrasloantattoo,"Eugene, OR",Eye Ring,3” min. - B/G ONLY,s3://venue-ink-prd-app/static/people/per-8iFT5LOf3q4/flash_images/fli-8qd6X4dNtFA/flash.69de1502.webp,Curiosities Vol. 1,"10,000","50,000"
cathagtats,Overland park,Floral piece ,Black and grey shading,s3://venue-ink-prd-app/static/people/per-8iK0bBkt1jE/flash_images/fli-8lxkgYeZcRs/flash.e7dd9e6b.webp,Fun designs I wanna do!,"10,000","30,000"
ceaze.tattoos,"Kissimmee, FL",“Stuck In the Box”,"Placements: Arms, Legs, Ribs, Sides of stomach",s3://venue-ink-prd-app/static/people/per-8hDjKN567wO/flash_images/flash.7f30b024.jpg,Micro-Realism,"15,000","120,000"
ceaze.tattoos,"Kissimmee, FL",“Fight till the end”,"Possible Placements: Center Chest, Center Thigh, Sternum/Stomach",s3://venue-ink-prd-app/static/people/per-8hDjKN567wO/flash_images/fli-8ipOmHruF1M/flash.f6c069e3.webp,Semi-Realism,"15,000","120,000"
cendredencre,MONTRÉAL,Le Trois d’Épées,Carte de tarot,s3://venue-ink-prd-app/static/people/per-8knBIsv6Ek4/flash_images/fli-8kpkFEUxIRc/flash.770e3ad5.webp,Autres,"15,000","35,000"
cendredencre,MONTRÉAL,La gren,minimum 2 pouces,s3://venue-ink-prd-app/static/people/per-8knBIsv6Ek4/flash_images/fli-8krcQ7Ub0Zk/flash.a1cfa1fc.webp,Insectes et animaux,"15,000","35,000"
cendredencre,MONTRÉAL,La madame avec ses étoiles,minimum environ 3 pouces,s3://venue-ink-prd-app/static/people/per-8knBIsv6Ek4/flash_images/fli-8l28tvgP1dI/flash.bc94d2bc.webp,Madames,"15,000","35,000"
cendredencre,MONTRÉAL,La madame avec son chapeau de cowboy,Minimum 2 pouces ,s3://venue-ink-prd-app/static/people/per-8knBIsv6Ek4/flash_images/fli-8l342lFTx5s/flash.83683b8a.webp,Madames,"15,000","35,000"
chad.pinuptattooer,,Nurse pinup ,Free print included with tattoo,s3://venue-ink-prd-app/static/people/per-8qpKxc8PJKa/flash_images/fli-8qpWkbcq45Q/flash.57bb80e5.webp,pinups,"10,000","20,000"
chad.pinuptattooer,,Red Devil pinup ,Free print included with tattoo,s3://venue-ink-prd-app/static/people/per-8qpKxc8PJKa/flash_images/fli-8qpX9iCVr0a/flash.d39437d8.webp,pinups,"8,000","25,000"
chad.pinuptattooer,,Red she-devil pinup,Free print included with tattoo,s3://venue-ink-prd-app/static/people/per-8qpKxc8PJKa/flash_images/fli-8qpXHJZzdyq/flash.f845d400.webp,pinups,"8,000","25,000"
chelly_tattoo,Milton Keynes ,Flutterbye flowers ,"Can be placed anywhere, arm is just a reference. ",s3://venue-ink-prd-app/static/people/per-8b6qN644LdQ/flash_images/fli-8mdHY2h2sNs/flash.9019208a.webp,Floral 💐,"4,000","35,000"
chelly_tattoo,Milton Keynes ,Price depends on size and placement,Multiple day sits may be neded for a full back.,s3://venue-ink-prd-app/static/people/per-8b6qN644LdQ/flash_images/fli-8nfPsTFGCjQ/flash.910509ce.webp,Floral ornamental🪻,"4,000","65,000"
chelly_tattoo,Milton Keynes ,Ornamental lily shield ,Price will depend on size and placement 🩵,s3://venue-ink-prd-app/static/people/per-8b6qN644LdQ/flash_images/fli-8nJuKT8mHUO/flash.625172f1.webp,Floral ornamental🪻,"4,000","65,000"
chelly_tattoo,Milton Keynes ,Bumdala ,1 cheek £240 both for £400,s3://venue-ink-prd-app/static/people/per-8b6qN644LdQ/flash_images/fli-8nxrMU3tjZQ/flash.bc7889c6.webp,Mandala,"4,000","40,000"
chelly_tattoo,Milton Keynes ,Bumdala flames ,1 cheek for £240 2 for £400,s3://venue-ink-prd-app/static/people/per-8b6qN644LdQ/flash_images/fli-8nxrMVxPfQ8/flash.c22cdc1d.webp,Mandala,"4,000","40,000"
chkysmmytatty,,Halloween GWYG!,$60 each or 2 for $100! Add $20 for color/shading. $10 per re-roll. Many more designs than what is sown in the main photo! ,s3://venue-ink-prd-app/static/people/per-8lYKEUyuE8O/flash_images/fli-8le5vxP2Mme/flash.30da5c0e.webp,Spooky/Halloween,"8,000","35,000"
chou_chou_bebe,Portland,Stamp stamp stamps,Any placement available ,s3://venue-ink-prd-app/static/people/per-8mDAFlalcNk/flash_images/fli-8ncswmTTcGW/flash.7789c506.webp,STAMP STAMP FIRE SALE,"7,000","21,000"
chou_chou_bebe,Portland,Stamp Stamp,Stamp placement only please,s3://venue-ink-prd-app/static/people/per-8mDAFlalcNk/flash_images/fli-8ncsYydY1VQ/flash.440b92da.webp,STAMP STAMP FIRE SALE,"7,000","21,000"
chou_chou_bebe,Portland,Lambp Stamp,Stamp placement only please,s3://venue-ink-prd-app/static/people/per-8mDAFlalcNk/flash_images/fli-8ncsYzIhrMm/flash.b442fbe4.webp,STAMP STAMP FIRE SALE,"7,000","21,000"
chou_chou_bebe,Portland,Hamp Stamp,Stamp placement only please,s3://venue-ink-prd-app/static/people/per-8mDAFlalcNk/flash_images/fli-8ncsYztbiHA/flash.2b70e6ce.webp,STAMP STAMP FIRE SALE,"7,000","21,000"
chou_chou_bebe,Portland,Lamprey stamprey,Stamp placement only please ,s3://venue-ink-prd-app/static/people/per-8mDAFlalcNk/flash_images/fli-8ncsZ0VMMZk/flash.2d94b313.webp,STAMP STAMP FIRE SALE,"7,000","21,000"
chou_chou_bebe,Portland,Nail tattoos!,"Nail tattoos are gently etched into the top of the nail.  Totally pain free, and they stay on perfectly until your nail grows out. ",s3://venue-ink-prd-app/static/people/per-8mDAFlalcNk/flash_images/fli-8nR96JHb71U/flash.d0c0aafd.webp,Nail Tattoos!,"6,000","21,000"
chou_chou_bebe,Portland,Sea Star,80,s3://venue-ink-prd-app/static/people/per-8mDAFlalcNk/flash_images/fli-8pbAzioDoFU/flash.20765a0e.webp,Minis,"7,000","21,000"
chou_chou_bebe,Portland,Chick,"Available sliding scale, $50 minimum",s3://venue-ink-prd-app/static/people/per-8mDAFlalcNk/flash_images/fli-8pXtx2USi1I/flash.332c97e1.webp,Minis,"7,000","21,000"
chronicink,,Friday 13th Flash,Minimum 2 required,s3://venue-ink-prd-app/static/people/per-8jbXXCyUCum/flash_images/flash.2572e524.webp,Regular flash,"1,300","40,000"
chronicink,,Flash,Available only 3” and up,s3://venue-ink-prd-app/static/people/per-8jbXXCyUCum/flash_images/flash.6b5a8de1.webp,Spooky Collection,"5,000","30,000"
chronicink,,Friday the 13th,Book appt only 2/13/26,s3://venue-ink-prd-app/static/people/per-8jbXXCyUCum/flash_images/fli-8q3puVBFwoa/flash.9d4ec114.webp,February Flash,"1,300","40,000"
chronicink,,Friday the 13th!,Prices and appt only for 2/13/26,s3://venue-ink-prd-app/static/people/per-8jbXXCyUCum/flash_images/fli-8q3puXiVisK/flash.3037c06b.webp,February Flash,"1,300","40,000"
chronicink,,Friday the 13th Only!,Prices and appts only for 2/13/26,s3://venue-ink-prd-app/static/people/per-8jbXXCyUCum/flash_images/fli-8q3puYtSdIu/flash.ed3c4eba.webp,February Flash,"1,300","40,000"
chronicink,,Friday the 13th!,Prices and appt only for 2/13/26,s3://venue-ink-prd-app/static/people/per-8jbXXCyUCum/flash_images/fli-8q3rO0FkP2W/flash.861d19dc.webp,February Flash,"1,300","40,000"
chronicink,,Friday the 13th!,Prices and appt only for 2/13/26,s3://venue-ink-prd-app/static/people/per-8jbXXCyUCum/flash_images/fli-8q3rO3Pbcn2/flash.c700f09d.webp,February Flash,"1,300","40,000"
chronicink,,Friday the 13th!,Prices and appt only for 2/13/26,s3://venue-ink-prd-app/static/people/per-8jbXXCyUCum/flash_images/fli-8q5LMQO2SUS/flash.9c6a26cb.webp,February Flash,"1,300","40,000"
cicadaink, Suite 109 7550 Bluebonnet Blvd Baton Rouge ,Bugs,Insects ,s3://venue-ink-prd-app/static/people/per-8hrEPwqMZzU/flash_images/fli-8lcGewe4Q1w/flash.d1d873eb.webp,Bugs,"8,000","25,000"
clarke.tattoos,Ink religion Cheltenham ,Skeleton candle ,Stipple shaded,s3://venue-ink-prd-app/static/people/per-8iTvqmK0LGC/flash_images/fli-8kN9ZJaZDeK/flash.baa454a1.webp,Spooky flash !,"5,000","8,000"
claudiacraftink,San Antonio & San Diego,2-3 year Touch Up,Brows or eyeliner,s3://venue-ink-prd-app/static/people/per-8caPGVuqhJw/flash_images/fli-8maGXiQIWe0/flash.935e0e21.webp,"PMU San Diego Jan 23rd, 24th &25th 2026","25,000","75,000"
clockwerkyellow,,Pal tats 🧡 ,1 for £50/ 2 for £75 / 3 for £100,s3://venue-ink-prd-app/static/people/per-8iF9PjjRloG/flash_images/flash.21ed1c9f.jpg,✨MINI TATTOO COLLECTION✨,"5,000","25,000"
clockwerkyellow,,Ink circles ,£60 each ,s3://venue-ink-prd-app/static/people/per-8iF9PjjRloG/flash_images/flash.5754daf9.jpg,✨MINI TATTOO COLLECTION✨,"7,000","50,000"
clockwerkyellow,,Pricks 🌵 ,1 for £50/ 2 for £75/ 3 for £100 ,s3://venue-ink-prd-app/static/people/per-8iF9PjjRloG/flash_images/flash.5918eb56.jpg,✨MINI TATTOO COLLECTION✨,"5,000","25,000"
clockwerkyellow,,Cacti 🌵 ,1 for £50/ 2 for £75/ 3 for £100 ,s3://venue-ink-prd-app/static/people/per-8iF9PjjRloG/flash_images/flash.78ec7789.jpg,✨MINI TATTOO COLLECTION✨,"5,000","25,000"
clockwerkyellow,,Irish flash ,"1 for £50, 2 for £75, 3 for £100 ",s3://venue-ink-prd-app/static/people/per-8iF9PjjRloG/flash_images/flash.83eae732.jpg,✨MINI TATTOO COLLECTION✨,"5,000","25,000"
clockwerkyellow,,Florals,1 for £50/ 2 for £75/ 3 for £100 ,s3://venue-ink-prd-app/static/people/per-8iF9PjjRloG/flash_images/flash.d0631e72.jpg,✨MINI TATTOO COLLECTION✨,"5,000","25,000"
clockwerkyellow,,🌹 ,1 for £50/ 2 for £75/ 3 for £100 ,s3://venue-ink-prd-app/static/people/per-8iF9PjjRloG/flash_images/flash.d4425112.jpg,✨MINI TATTOO COLLECTION✨,"5,000","25,000"
clockwerkyellow,,🌹 ,1 for £50/ 2 for £75/ 3 for £100 ,s3://venue-ink-prd-app/static/people/per-8iF9PjjRloG/flash_images/flash.ebb034d4.jpg,✨MINI TATTOO COLLECTION✨,"5,000","25,000"
clockwerkyellow,,Characters flash ,1 for £50/ 2 for £75/ 3 for £100 ,s3://venue-ink-prd-app/static/people/per-8iF9PjjRloG/flash_images/fli-8kD9HM77BVQ/flash.090dc98e.webp,✨MINI TATTOO COLLECTION✨,"7,000","50,000"
clockwerkyellow,,✨,1 for £50/ 2 for £75/ 3 for £100 ,s3://venue-ink-prd-app/static/people/per-8iF9PjjRloG/flash_images/fli-8kD9P8sp3QW/flash.837ee440.webp,✨MINI TATTOO COLLECTION✨,"7,000","50,000"
clockwerkyellow,,Friday 13th ,1 for £50/ 2 for £75/ 3 for £100 ,s3://venue-ink-prd-app/static/people/per-8iF9PjjRloG/flash_images/fli-8kD9PAxPLLk/flash.6127a515.webp,✨MINI TATTOO COLLECTION✨,"7,000","50,000"
clockwerkyellow,,⚡️,1 for £50/ 2 for £75/ 3 for £100 ,s3://venue-ink-prd-app/static/people/per-8iF9PjjRloG/flash_images/fli-8kD9PCZK98S/flash.2aea81e4.webp,✨MINI TATTOO COLLECTION✨,"7,000","50,000"
clockwerkyellow,,👻 ,1 for £50/ 2 for £75/ 3 for £100 ,s3://venue-ink-prd-app/static/people/per-8iF9PjjRloG/flash_images/fli-8kD9PDgIfk8/flash.bbbc9641.webp,✨MINI TATTOO COLLECTION✨,"7,000","50,000"
clockwerkyellow,,🧨 ,1 for £50/ 2 for £75/ 3 for £100 ,s3://venue-ink-prd-app/static/people/per-8iF9PjjRloG/flash_images/fli-8kD9PEohC08/flash.2c158a8e.webp,✨MINI TATTOO COLLECTION✨,"7,000","50,000"
clockwerkyellow,,Halloween flash ,Yellow- £70 Blue- £85 Red- £100,s3://venue-ink-prd-app/static/people/per-8iF9PjjRloG/flash_images/fli-8nijk2DI8Bs/flash.b506dcdc.webp,Halloween flash 🌝,"7,000","50,000"
colbypaycheck,,Circle Rose,Good for them round spots,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8pmzIVGIW3s/flash.cc572f2d.webp,Flowers,"10,000","30,000"
colbypaycheck,,Hand of power,A hand coming from the chalice ,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8pn1esHZP7o/flash.b3d6055f.webp,Strange ones,"10,000","30,000"
colbypaycheck,,Punk panther,"Up the punx, it’s not a phase mom. ",s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8pn1osN9sa8/flash.14a7c52f.webp,Toons,"10,000","30,000"
colbypaycheck,,Simple Rose,Classic,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8pn1UE5Qvgm/flash.a5241663.webp,Flowers,"10,000","30,000"
colbypaycheck,,Prisoner of you,Prisoner of love. Aren’t we all?,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8pn1zdDARDE/flash.1acbeb3f.webp,Classics,"10,000","30,000"
colbypaycheck,,Scaredy Cat,He scared,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8pn27AVAWMC/flash.44ef2311.webp,Toons,"10,000","30,000"
colbypaycheck,,Tattoo,A tattoo that says “TATTOO”,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8pn2B9wqIGu/flash.d3b8f63e.webp,Classics,"10,000","30,000"
colbypaycheck,,Banner with flower,Add a name inside if you want,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8pn2FbDUZEG/flash.382b0a55.webp,Flowers,"10,000","30,000"
colbypaycheck,,Hot stuff head,Lil devil,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8pn2hKGFTqi/flash.97cf7b12.webp,Toons,"10,000","30,000"
colbypaycheck,,Round rose,Great for round spots,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8pn2JN5G9bs/flash.c4f7921a.webp,Flowers,"10,000","30,000"
colbypaycheck,,Slim snoopy,He slim,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8pn2leuA5CK/flash.98f8a4c1.webp,Toons,"10,000","30,000"
colbypaycheck,,Fancy rose,Something different,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8pn2MzSbHLk/flash.47130051.webp,Flowers,"10,000","30,000"
colbypaycheck,,Mushroom,He’s a fun guy,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8pn2qocS8dk/flash.752d5809.webp,Classics,"10,000","30,000"
colbypaycheck,,Cross heart banner,Name can be added,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8pn2RlmP1rE/flash.5d9ae706.webp,Classics,"10,000","30,000"
colbypaycheck,,Flying Skull,It got wings,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8pn2VvHQ1o0/flash.ab8a491b.webp,Skulls,"10,000","30,000"
colbypaycheck,,Boxing Gloves,Knock em dead,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8pn2wSehYga/flash.23f5d3b9.webp,Classics,"10,000","30,000"
colbypaycheck,,Small Rose,It smol,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8pn2zTcgIbI/flash.ac8bdb3e.webp,Flowers,"10,000","30,000"
colbypaycheck,,Mystical Lady head,The future is looking bright,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8pn36nXpfvs/flash.78c1f68e.webp,Pinups,"10,000","30,000"
colbypaycheck,,Bent back Girl,She’s flexible,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8pn3B8iff2e/flash.36f41e6e.webp,Pinups,"10,000","30,000"
colbypaycheck,,Lucky Horseshoe,Felling lucky?,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8pn3dKJFXfM/flash.b889ea39.webp,Classics,"10,000","30,000"
colbypaycheck,,Smoke Devil,He’s mad,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8pn3FLzIY6a/flash.d8985363.webp,Classics,"10,000","30,000"
colbypaycheck,,Heart rose banner,Name is optional or changeable,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8pn3Kcuej1E/flash.d59ccc40.webp,Flowers,"10,000","30,000"
colbypaycheck,,Snake Cross,Bad news for the butterfly,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8pn3SN9OYXA/flash.4f83a147.webp,Classics,"10,000","30,000"
colbypaycheck,,Long Flower,Good for filling gaps,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8pn3Y9aE9Xk/flash.252bf415.webp,Flowers,"10,000","30,000"
colbypaycheck,,Grape Girl,She’s into wining and dining,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8q07kIvwBt2/flash.323d6349.webp,Pinups,"10,000","35,000"
colbypaycheck,,Mermaid,For your nautical pleasures,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8q07rOQNptw/flash.3889539a.webp,Pinups,"10,000","32,000"
colbypaycheck,,Geisha,"Stand under here umbrella, ella, ella, Ella, a a a a ",s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8q08hVYbpku/flash.b0077cec.webp,Pinups,"10,000","40,000"
colbypaycheck,,Geisha,Head on,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8q08qNpRTTE/flash.3f966a42.webp,Pinups,"10,000","40,000"
colbypaycheck,,Vase Girl,A true balancing act,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8q092EqInsu/flash.a1e39725.webp,Pinups,"10,000","40,000"
colbypaycheck,,Frog Knife,The poor frog…,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8qdyfGKyNfM/flash.71d2dba3.webp,Strange ones,"10,000","30,000"
colbypaycheck,,El Diablo,He’s pureee evil,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8qdyqCvdD3w/flash.2385f326.webp,Classics,"10,000","30,000"
colbypaycheck,,Casper,He’s got a hat,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8qdyxOAsoEa/flash.3e4b9fed.webp,Toons,"10,000","30,000"
colbypaycheck,,Fancy Dagger,Like a normal dagger but fancier,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8qdz1wSONo8/flash.97c40999.webp,Classics,"10,000","30,000"
colbypaycheck,,Flying skill with Chains,It’s badass,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8qdz7MSLdz6/flash.31bc32e4.webp,Skulls,"10,000","30,000"
colbypaycheck,,Dog,Hes got that dog in him. Literally,s3://venue-ink-prd-app/static/people/per-8pmvMUzP1FI/flash_images/fli-8qdzCUSC6aG/flash.4a696cef.webp,Classics,"10,000","30,000"
